Name,Height,FederalStateid,Picture
Haunsberg,819,4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Haunsberg_vom_H%C3%B6gl.jpg/1000px-Haunsberg_vom_H%C3%B6gl.jpg
Haugstein,895,4,https://upload.wikimedia.org/wikipedia/commons/f/ff/Haugstein.JPG
Hauerkogl,2195,2,
Hauer Kogel,1257,8,
Hauereck,1236,8,
Hasseck,1563,3,
Hasenriedl,596,5,
Haselstein,890,5,
Hartkaser,1433,2,
Harting,1186,8,
Hartberg,659,5,https://upload.wikimedia.org/wikipedia/commons/1/13/Hartberg_im_Bezirk_HF.png
Hanserkogel,718,8,
Hahnbaum,1155,4,
Hangspitze,1691,1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Bezau_Hangspitze.JPG/1000px-Bezau_Hangspitze.JPG
Haneggkogel,707,8,
Handreute,731,1,
Handlesberg,1068,5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/HandlesbergvonS%C3%BCdwesten.jpg/1000px-HandlesbergvonS%C3%BCdwesten.jpg
Handalpe,1801,8,
Hammerleck,644,5,
Hammelberg,328,9,
Hamberg,2037,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Landschaftsschutzgebiet_Waldg%C3%BCrtel_zwischen_Salzgitter-Osterlinde_und_Salzgitter-Bad_%28Salzgitterscher_H%C3%B6henzug%29_-_Blick_vom_Bismarckturm_in_Richtung_Brocken_%282%29.jpg/1000px-thumbnail.jpg
Haltersitz,1349,4,
Halteis,653,4,
Halserberg,1451,8,
Hainboden,608,5,
Haiger Kogel,744,5,
Haidnerhöhe,2007,6,
Haiden Berg,576,5,
Haidach,1017,8,
Hahnreich,1433,6,
Hahnleskopf,2037,2,
Hahnenkamm,1702,2,
Hahneckkogel,1618,3,
Hahlkogl,1839,2,
Hagleiten,2116,3,
Hafner,2487,6,
Haderniggkogel,1085,8,
Hacklplatten,1756,3,
Habichtkogel,1128,4,
Habicht,3211,2,https://upload.wikimedia.org/wikipedia/commons/8/81/Northern_Goshawk_ad_M2.jpg
Haberkogel,594,5,
Haberg,400,5,
Haberfeldkuppe,1542,5,
Haberfeld,306,5,
Guttenberg,789,5,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/N%C3%96-Naturdenkmal_ZT-133_Felsbildungen_sl1.jpg/1000px-N%C3%96-Naturdenkmal_ZT-133_Felsbildungen_sl1.jpg
Gurtisspitze,1721,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Nenzing-Gurtisspitze-01ASD.jpg/1000px-Nenzing-Gurtisspitze-01ASD.jpg
Gursgentörl,2307,6,
Gurpitschegg,2101,3,
Gurlspitze,882,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Gurlspitze_im_Winter_von_Norden.jpg/1000px-Gurlspitze_im_Winter_von_Norden.jpg
Gumriaul,2876,2,
Gumpeneck,1404,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Gumpeneck_04.jpg/1000px-Gumpeneck_04.jpg
Guggenberg,456,4,
Großer Quenkogel,1025,4,
Gstoder,1744,3,
Gstatterstein,1037,8,
Gspranggupf,688,4,
Gsollriedel,1310,5,
Gsollberg,585,5,
Gsengplatte,1307,3,
Gschwandtnerberg,1509,3,
Gschirreck,1339,4,
Gschieskogel,1116,8,
Gsahlkopf,2809,2,
Grünstein,2515,2,
Grünkogel,1612,8,
Gründegg,2124,3,
Grünberg,561,4,
Grünberg,981,4,
Grünberg,1234,4,
Grünberg,1559,3,
Grünalmkogel,1801,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Gr%C3%BCnalmkogel.jpg/1000px-Gr%C3%BCnalmkogel.jpg
Grumauerberg,2285,2,
Grubigstein,2171,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Zugspitze-Blick_auf_Ehrwald.jpg/1000px-Zugspitze-Blick_auf_Ehrwald.jpg
Grubhörndl,1392,3,
Gruberhorn,1625,3,https://upload.wikimedia.org/wikipedia/commons/5/58/OsterhorngruppeGruberhornRegenspitzFromGennerhorn.jpg
Grubeck,1105,8,
Großwand,1598,3,
Großvenediger,3626,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Grossvenediger_%28Alti_Tauri%29_ripreso_dalla_Vetta_d%27Italia_%28Parco_Naturale_Vedrette_di_Ries-Aurina%29.png/1000px-Grossvenediger_%28Alti_Tauri%29_ripreso_dalla_Vetta_d%27Italia_%28Parco_Naturale_Vedrette_di_Ries-Aurina%29.png
Grösstenberg,1108,4,
Rohrauer Größtenberg,1763,4,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rohrauer_Gr%C3%B6%C3%9Ftenberg_Gipfel_20060624.jpg/1000px-Rohrauer_Gr%C3%B6%C3%9Ftenberg_Gipfel_20060624.jpg
Gross Pölven,998,2,
Großglockner,3736,2,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Adlersruhe_bahnhof_kleinglockner_gro%C3%9Fglockner_glocknerhorn_teufelshorn_untere_glocknerscharte_glocknerwand_glocknerkees_glocknerbiwak_teufelskampkees_mai_2025.jpg/1000px-thumbnail.jpg
Grosses Mureck,2196,3,
Großes Maiereck,1496,8,
Grosses Hundshorn,1532,3,
Großes Hocheck,1839,8,
Großes Beil,2267,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Gro%C3%9Fer_Beil_W.JPG/1000px-Gro%C3%9Fer_Beil_W.JPG
Große Sandspitze,2594,2,https://upload.wikimedia.org/wikipedia/commons/6/69/Grosse_Sandspitze_1.jpg
Grosser Zellerhut,1393,8,
Grosser Woisgenkopf,2572,6,
Grosser Traunstein,1402,3,
Grosser Tanzkogel,1849,2,
Grosser Sulzberg,1110,5,
Grosser Stier Berg,658,4,
Große Steinwand,1299,8,
Großer Spitzberg,1352,4,
Großer Sonnstein,1002,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Gro%C3%9Fer_und_Kleiner_Sonnstein_Traunsee_20220817.jpg/1000px-Gro%C3%9Fer_und_Kleiner_Sonnstein_Traunsee_20220817.jpg
Grosser Sonnleitstein,1455,5,
Grosser Sonnblick,2829,6,
Grosser Solstein,2513,2,
Grosser Seekopf,977,8,
Großer Schwarzkogel,1815,4,
Großer Schober,1423,8,
Grosser Scheiben Berg,1225,8,
Großer Rettenstein,2118,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Grosser_retteinstein.jpg/1000px-Grosser_retteinstein.jpg
Grosser Reithpfadkogel,721,4,
Rauchschober,1387,8,
Grosser Rabenstein,1902,8,
Großer Pyhrgas,2078,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Gro%C3%9Fer_Pyhrgas.jpg/1000px-Gro%C3%9Fer_Pyhrgas.jpg
Grosser Proles,1249,8,
Grosser Priel,2448,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Gro%C3%9Fer_Priel_Totes_Gebirge_20190915.jpg/1000px-Gro%C3%9Fer_Priel_Totes_Gebirge_20190915.jpg
Grosser Pleisslingkeil,2261,3,
Grosser Pfaff,1156,8,
Grosser Peilstein,979,5,
Nörderberg,2658,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Vinschgau_richtung_Westen.JPG/1000px-Vinschgau_richtung_Westen.JPG
Grosser Neukogel,841,5,
Grosser Lanschütz,2326,3,
Grosser Lafatscher,1998,2,
Großer Größtenberg,1710,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kleiner_und_Gro%C3%9Fer_Gr%C3%B6%C3%9Ftenberg_Reichraminger_Hintergebirge_20190120.jpg/1000px-Kleiner_und_Gro%C3%9Fer_Gr%C3%B6%C3%9Ftenberg_Reichraminger_Hintergebirge_20190120.jpg
Großer Koppenkarstein,2346,4,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Koppenkarstein_Schladminger_Gletscher_Dachsteingebirge_20070716a.jpg/1000px-Koppenkarstein_Schladminger_Gletscher_Dachsteingebirge_20070716a.jpg
Großer Königskogel,1328,8,
Grosser Koller,730,5,
Großer Kegel,1108,5,
Großer Knallstein,2083,8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Knallstein0011.JPG/1000px-Knallstein0011.JPG
Großer Kitzberg,458,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Pernitz%2C_Gro%C3%9Fer_Kitzberg%2C_Hohe_Wand_2.jpg/1000px-Pernitz%2C_Gro%C3%9Fer_Kitzberg%2C_Hohe_Wand_2.jpg
Grosser Ingent,2386,2,
Großer Höllkogel,1850,4,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Grosser_Hoellkogel.jpg/1000px-Grosser_Hoellkogel.jpg
Hochkogel,1082,4,
Grosser Hochkasten,1963,8,
Grosser Hetzkogel,1323,5,
Großer Gsollberg,1726,8,
Grosser Grössenberg,1103,5,
Grimming,2314,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Irdning12_2007_08_114.jpg/1000px-Irdning12_2007_08_114.jpg
Großer Grießstein,1846,8,
Grosser Griedlkopf,2467,6,
Grosser Grakofl,2289,6,
Göller,1328,5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Goeller_von_norden.jpg/1000px-Goeller_von_norden.jpg
Grosser Geiger,1167,8,
Großer Geiger,2760,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Gro%C3%9Fer_Geiger_from_N.JPG/1000px-Gro%C3%9Fer_Geiger_from_N.JPG
Großer Galtenberg,2004,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Grosserkleinergaltenberg.jpg/1000px-Grosserkleinergaltenberg.jpg
Großer Geißkopf,649,5,
Großer Friedrichskopf,3044,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Friedrichskopf.jpg/1000px-Friedrichskopf.jpg
Grosser Fögenberg,1044,5,
Grosser Donnerkogel,1668,3,
Großer Buchstein,2192,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Kleiner_und_Gro%C3%9Fer_Buchstein_Ges%C3%A4use_20050619.jpg/1000px-Kleiner_und_Gro%C3%9Fer_Buchstein_Ges%C3%A4use_20050619.jpg
Bosruck,1747,4,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Spital_aP_Bosruck_Grimming_vom_Weg_618.jpg/1000px-Spital_aP_Bosruck_Grimming_vom_Weg_618.jpg
Großer Bösenstein,2065,8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Gro%C3%9Fer_Scheibelsee%2C_B%C3%B6senstein.jpg/1000px-Gro%C3%9Fer_Scheibelsee%2C_B%C3%B6senstein.jpg
Großer Bolzenberg,310,5,
Großer Bodenberg,494,5,
Grosser Berg,356,5,
Großer Archenkopf,2074,3,https://upload.wikimedia.org/wikipedia/commons/a/a4/Goell.jpg
Grosser Alpkogel,1246,4,
Grosse Plischa,661,9,
Grossen Berg,752,5,
Größenberg,598,5,
Grössenberg,701,5,
Grössenberg,1560,8,
Großer Looskogel,1096,8,
Grosseck,2394,3,
Grosse Bischofsmütze,2148,3,
Grosse Aualm,1639,2,
Hohe Arche,2272,3,
Hohe Dirn,1096,4,
Gross Buchberg,911,4,
Großbodenkopf,2624,2,
Gross Alterstein,918,4,
Grohman Berg,888,5,
Grobriedel,1279,3,
Grifitzbühel,1709,6,
Rietzer Grieskogel,2646,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Rietzer_Grieskogel_SE.JPG/1000px-Rietzer_Grieskogel_SE.JPG
Grieskareck,1939,3,
Grieser Grieskogel,2671,2,
Griepl Spitze,1945,2,
Gridelegg,1919,6,
Grestner Hochkogel,735,5,
Greimkogel,670,9,
Greifenberg,1920,8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/DEU_Greifenberg_COA.svg/1000px-DEU_Greifenberg_COA.svg.png
Gregerlenock,2105,8,
Grebenzen,1811,8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Althofen_-_Grebenzen_-_panoramio_%284995%29.jpg/1000px-Althofen_-_Grebenzen_-_panoramio_%284995%29.jpg
Graunock,2044,8,
Graukogel,2196,3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Graukogel.jpg/1000px-Graukogel.jpg
Grauer Stein,921,8,
Gratlspitze,1868,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Gratlspitz_Alpbachtal-1.jpg/1000px-Gratlspitz_Alpbachtal-1.jpg
Grasteneck,712,8,
Graslitzen,1852,6,
Graskopf,2506,6,
Graschlitzen,500,6,
Granitzl,1656,3,
Grafische Tristen,2262,6,
Grafenwegerhöhe,1218,6,
Grabenalpe,1207,5,
Krahberg,2189,2,
Gosskogel,1016,8,
Gosseck,1363,6,
Gösing,617,5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Goesingberg.JPG/1000px-Goesingberg.JPG
Gomoarkopf,2477,2,
Golzentipp,2218,2,
Golz,1902,6,
Golsernock,1540,6,
Golitschspitze,2096,3,
Goldeck,2021,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Seeboden08ende_135.jpg/1000px-Seeboden08ende_135.jpg
Goldeck,1069,8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Seeboden08ende_135.jpg/1000px-Seeboden08ende_135.jpg
Gölbner,2801,2,
Göblberg,710,4,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Frankenburg_G%C3%B6blberg.JPG/1000px-Frankenburg_G%C3%B6blberg.JPG
Glutserberg,1547,8,
Glockturm,3305,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/GlockturmFromNE.JPG/1000px-GlockturmFromNE.JPG
Glöcknerin,2230,3,
Glockhaus,3048,2,
Gleinalpe,1557,8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Gleinalpe_von_Seckau_Sonnwenddorf_01.JPG/1000px-Gleinalpe_von_Seckau_Sonnwenddorf_01.JPG
Gleichenberger Kogeln,594,8,
Glatzberg,830,5,
Glasfelderkopf,2206,10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Glasfelderkopf2010.jpg/1000px-Glasfelderkopf2010.jpg
Glasen Berg,842,4,
Glanzenriegel,620,5,
Glanzberg,1269,8,
Glantschegg,1160,6,
Glantererkogel,1277,2,
Gjaidtroghöhe,2688,6,
Girlitzspitze,1791,6,
Gippel,1600,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/GippelvonWesten.jpg/1000px-GippelvonWesten.jpg
Gimpel,2004,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/GimpelTannheimerAlpen.jpg/1000px-GimpelTannheimerAlpen.jpg
Gibler Kogel,464,4,
Gfällkogel,1436,8,
Gfälleralpe,1282,5,
Gfäll,1110,8,
Gespitzter Riegel,503,5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Gespitzter_Riegel.jpeg/1000px-Gespitzter_Riegel.jpeg
Geserberg,771,1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Kennelbach%2C_Vorarlberg.JPG/1000px-Kennelbach%2C_Vorarlberg.JPG
Geschriebenstein,880,9,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Geschriebenstein_-_Gipfelplateau.JPG/1000px-Geschriebenstein_-_Gipfelplateau.JPG
Gerzkopf,1550,3,https://upload.wikimedia.org/wikipedia/commons/2/2d/A_view_from_Hunerkogel_Bergstation_2.jpg
Gerstinger Joch,1768,2,
Gerstbreinstein,981,8,
Gernkogel,2185,3,
Gerner Berg,583,4,
Gern,1609,3,
Gerloskögerl,1463,2,
Gerlitzen,1846,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/OSSIACHER-SEE.JL.jpg/1000px-OSSIACHER-SEE.JL.jpg
Gerhardstein,1165,3,
Gensgitsch,2257,3,
Gamskofel,1672,6,
Gemeindealpe,962,5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Gemeindealpe_8417.jpg/1000px-Gemeindealpe_8417.jpg
Gelderkogel,933,8,
Geissteinkopf,1837,3,
Kosiak,1991,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Kosiak_und_Hochstuhl_21062011_755.jpg/1000px-Kosiak_und_Hochstuhl_21062011_755.jpg
Geisruck,752,5,
Geißenberg,824,5,
Geigenkopf,2001,3,
Geiersspitz,2248,6,
Geierkogel,1431,2,
Geiereck,1781,3,
Gehrenspitzen,2078,2,
Gehart,905,8,
Gedrechter,2044,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Gedrechter.jpg/1000px-Gedrechter.jpg
Gaugen,2084,6,
Gatschkopf,2907,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Parseierspitze_und_Gatschkopf.jpg/1000px-Parseierspitze_und_Gatschkopf.jpg
Gatschkopf,2474,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Parseierspitze_und_Gatschkopf.jpg/1000px-Parseierspitze_und_Gatschkopf.jpg
Gatschberg,1102,8,
Gasslkogel,1365,4,
Garschkogel,1003,5,
Gartnerwand,2340,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Gartnerwand.jpg/1000px-Gartnerwand.jpg
Gartnerkofel,2058,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Gartnerkofel-Winter.jpg/1000px-Gartnerkofel-Winter.jpg
Gartenzinken,1040,4,
Gamsstein,1078,4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Gamsstein_von_Hollenstein.jpg/1000px-Gamsstein_von_Hollenstein.jpg
Gamsplan,1872,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Gamsplan20161023.jpg/1000px-Gamsplan20161023.jpg
Gamskopf,2769,2,
Gamskogl,1969,2,
Gamskögerl,1824,3,
Gamskogel,1690,3,
Gamskofel,2431,6,
Gamskarl Spitze,2125,2,
Gamskarlspitze,2662,6,
Gamskarkogel,2132,3,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Oesterreich_Bergkette_bei_Bad_Gastein_Gasteiner_Tal.JPG/1000px-Oesterreich_Bergkette_bei_Bad_Gastein_Gasteiner_Tal.JPG
Gamsjoch,2400,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/20101010-Gamsjoch_von_der_Lamsenspitze.JPG/1000px-20101010-Gamsjoch_von_der_Lamsenspitze.JPG
Gamshag,1986,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Gamshag.jpg/1000px-Gamshag.jpg
Gamsfeld,1996,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gamsfeld%2C_Osterhorngruppe.jpg/1000px-Gamsfeld%2C_Osterhorngruppe.jpg
Rauhkogel,1219,4,
Gampenkogel,1711,2,
Gamolnig Spitze,2535,6,
Gametz Kogl,2637,2,
Galzig,2028,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Galzig.jpg/1000px-Galzig.jpg
Gallruthkopf,2960,2,
Galgenberg,763,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Verg%C3%A4nglichkeitsbuch_262_126v_Totentanz.jpg/1000px-Verg%C3%A4nglichkeitsbuch_262_126v_Totentanz.jpg
Geißstein,1253,4,
Geißstein,2009,3,
Gaisspitze,2360,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Friedrichshafener_Weg_Muttenjoch.jpg/1000px-Friedrichshafener_Weg_Muttenjoch.jpg
Gaisruck,924,5,
Geißkopf,1193,1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Gei%C3%9Fkopfh%C3%BCtte.jpg/1000px-Gei%C3%9Fkopfh%C3%BCtte.jpg
Geißhörndl,1099,4,
Gaishorn,2026,2,
Geißberg,604,5,
Gaisberg,1231,4,
Gaisberg,1293,3,
Gaisberg,1389,2,
Gaipahöhe,1753,6,
Gahberg,785,4,
Gafluner Winterjöchl,2491,1,
Gabühel,1279,3,
Gabesitten,2552,2,
Futterkogel,1183,5,
Fussmeisel Berg,388,5,
Fürstkogel,1401,8,
Firstkogel,2046,2,
Furgler,2447,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Furgler_with_Furglersee.jpg/1000px-Furgler_with_Furglersee.jpg
Fundelkopf,2365,1,
Fulseck,1896,3,
Fuchskogel,1271,8,
Fuchsegg,836,8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Mg-bunker-fuchsegg.jpg/1000px-Mg-bunker-fuchsegg.jpg
Frudigerjoch,1987,2,
Frommes,2221,2,
Friesling,897,5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Friesling.jpg/1000px-Friesling.jpg
Freudenberg,727,6,
Fressenberg,891,8,
Fressenberg,1237,8,
Freiing Spitze,2280,2,
Freihut,2482,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Blick_auf_Gries_im_Sellraintal.jpg/1000px-Blick_auf_Gries_im_Sellraintal.jpg
Setitsche,1898,6,
Fraunnock,2339,3,
Frauentaleck,1960,2,
Frauenkogel,664,8,
Frauenberg,292,5,
Frauenalpe,1667,8,
Forsterkogel,778,4,
Forerberg,377,5,
Forchkogel,845,8,
Fölzstein,1764,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Waschenriegel_und_F%C3%B6lzstein.jpg/1000px-Waschenriegel_und_F%C3%B6lzstein.jpg
Föllbaum Berg,607,5,
Foiskarkogel,2909,3,
Fobis,1534,8,
Flugkopf,1991,3,
Fluchtkogel,3356,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Fluchtkogel.jpg/1000px-Fluchtkogel.jpg
Floning,1504,8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Floning.JPG/1000px-Floning.JPG
Floch,1899,2,
Fleischbank,1987,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Fleischbank1.jpg/1000px-Fleischbank1.jpg
Fleischbank,1656,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Fleischbank1.jpg/1000px-Fleischbank1.jpg
Fleiding,1732,2,
Finstereck,1308,8,
Monte Lodin,1140,10,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Findenigkofel.jpg/1000px-Findenigkofel.jpg
Filzkogel,1355,3,
Filbling,1029,3,
Feuersteinberg,507,5,
Feuerstein,2112,1,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Flintstone.jpg/1000px-Flintstone.jpg
Feuerstätterkopf,1623,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Feuerst%C3%A4tterkopf.jpg/1000px-Feuerst%C3%A4tterkopf.jpg
Feuer am Bichl,1658,2,
Feuchter Berg,1356,5,
Feuchtental,741,5,
Ferlacher Horn,1743,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Ferlach_Rosental_und_Ferlacher_Horn_01082004_01.jpg/1000px-Ferlach_Rosental_und_Ferlacher_Horn_01082004_01.jpg
Fensteralpe,1148,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Fensteralm_von_NO.jpg/1000px-Fensteralm_von_NO.jpg
Feldl,1449,8,
Fellhorn,1466,2,
Feldalpenhorn,1869,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Feldalphorn_Summit.JPG/1000px-Feldalphorn_Summit.JPG
Feiglkogel,762,5,
Feiden,1121,5,
Feichtkogel,1432,8,
Faster Berg,323,5,
Fanninghöhe,1774,3,
Faltergarten,1696,2,
Falkenstein,941,4,
Falken,1387,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Falco_cherrug_1_%28Bohu%C5%A1_%C4%8C%C3%AD%C4%8Del%29.jpg/1000px-Falco_cherrug_1_%28Bohu%C5%A1_%C4%8C%C3%AD%C4%8Del%29.jpg
Faistenauer Schafberg,1149,4,
Fahrnaugupf,1204,4,
Fahrenberg,1052,4,
Fadenkamp,1640,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Kr%C3%A4uterin-Hochstadl.jpg/1000px-Kr%C3%A4uterin-Hochstadl.jpg
Exenberg,1044,8,
Eselsberg,736,5,
Eschenkogel,655,5,
Eschenauerkogel,1208,3,
Erzberg,948,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/18-08-08-Erzberg_RRK6017.jpg/1000px-18-08-08-Erzberg_RRK6017.jpg
Erlspitze,2354,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Erlspitze.jpg/1000px-Erlspitze.jpg
Erlakogel,1518,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Ebensee_am_Traunsee.jpg/1000px-Ebensee_am_Traunsee.jpg
Erharthöhe,1021,8,
Erdegg,1314,8,
Ennseck,1069,8,
Ennsbaum,869,8,
Enge Wurst,1421,5,
Emberg,705,8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/WAK_BERGE_Emberg.jpg/1000px-WAK_BERGE_Emberg.jpg
Elmberg,1629,8,
Elferkogel,1688,3,
Elendberg,2452,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Elendberg.jpg/1000px-Elendberg.jpg
Eiskögele,3354,2,
Eiskogel,2225,3,
Eiskarlspitze,2199,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Eiskarlspitze.JPG/1000px-Eiskarlspitze.JPG
Eiserner Herrgott,1221,5,
Eisentalhöhe,2139,6,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Nockalmstrasse_26082007_41.jpg/1000px-Nockalmstrasse_26082007_41.jpg
Eisenstein,1087,5,
Eisigspitz,2484,6,
Eisenhut,2349,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Aconitum_variegatum_110807b.jpg/1000px-Aconitum_variegatum_110807b.jpg
Eisenerzer Höhe,1270,8,
Eisenberg,411,9,
Einstein,1449,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Albert_Einstein_1921_by_F_Schmutzer.jpg/1000px-Albert_Einstein_1921_by_F_Schmutzer.jpg
Rohnehöhe,1328,1,https://upload.wikimedia.org/wikipedia/commons/7/7d/Eineguntkopf021.jpg
Einberg,1462,3,
Eignerkogel,816,5,
Eichkogel,358,5,https://upload.wikimedia.org/wikipedia/de/3/33/Sept04.jpg
Hoher Eichham,3239,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Hoher_Eichham.jpg/1000px-Hoher_Eichham.jpg
Eichberg,565,5,
Eibling,1082,4,
Eibenkogel,817,8,
Eibenkogel,1390,8,
Eibenberg Kopf,819,3,
Eibenberg,560,5,
Eibenberg,1559,4,
Eibel Kogel,1374,8,
Eibel Berg,948,5,
Eibel,1105,6,
Eibeck,804,4,
Ehrenbachhöhe,1547,2,
Eggessengrat,2502,2,
Eggerjoch,2218,2,
Eggenberg,500,8,
Egelseehörndl,936,3,
Edlerberg,785,5,
Ederplan,1556,6,
Edelwies,1213,5,
Edelweissspitze,2311,3,
Edelgriesshöhe,2346,8,
Eckwand,2072,6,
Eckskopf,1737,1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Eckskopf_von_Norden.jpg/1000px-Eckskopf_von_Norden.jpg
Großer Landsberg,865,4,
Eckberg,1040,6,
Eberstein,631,3,
Ebenstein,1651,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Ebenstein_03.jpg/1000px-Ebenstein_03.jpg
Ebeneck,2158,3,
Ebeneck,2567,6,
Dürrnock,1087,6,
Dürrenstein,1425,5,
Dürrenschöberl,1631,8,
Dürrenkogel,944,8,
Dürnberg,981,3,
Dürlstein,1625,3,
Durchat,1449,8,
Dukateneck,588,4,
Duisitzer Hahnkamp,1904,8,
